,image_name,word_bboxes,pred_words,align_text
0,menu_2.jpg,"{'0.9633694': array([[387.5635  ,  88.292816],
       [541.558   ,  96.3978  ],
       [539.3701  , 137.96686 ],
       [385.37567 , 129.86188 ]], dtype=float32), '0.9538707': array([[558.5099 ,  97.09743],
       [689.28815, 105.53473],
       [686.6084 , 147.07152],
       [555.83014, 138.63422]], dtype=float32), '1.0057799': array([[ 63.74619 , 106.55328 ],
       [176.52792 , 114.60912 ],
       [173.20813 , 161.08627 ],
       [ 60.426395, 153.03044 ]], dtype=float32), '1.009362': array([[891., 156.],
       [990., 156.],
       [990., 198.],
       [891., 198.]], dtype=float32), '0.97357804': array([[387.20923, 161.09724],
       [594.92755, 167.39172],
       [593.6423 , 209.80731],
       [385.92395, 203.51282]], dtype=float32), '0.92274785': array([[588., 174.],
       [687., 174.],
       [687., 213.],
       [588., 213.]], dtype=float32), '0.98495436': array([[306.5044 , 199.43362],
       [394.51328, 205.30087],
       [392.11066, 241.3407 ],
       [304.10178, 235.47345]], dtype=float32), '1.0089015': array([[396.11975, 206.40396],
       [543.85565, 211.32849],
       [542.74023, 244.79135],
       [395.00436, 239.86682]], dtype=float32), '0.9673974': array([[549.9829 , 210.64508],
       [659.6416 , 223.5461 ],
       [655.1979 , 261.3174 ],
       [545.5392 , 248.4164 ]], dtype=float32), '0.8796647': array([[660., 222.],
       [693., 222.],
       [693., 255.],
       [660., 255.]], dtype=float32), '0.98614323': array([[693., 225.],
       [762., 225.],
       [762., 255.],
       [693., 255.]], dtype=float32), '0.99799997': array([[510., 255.],
       [567., 255.],
       [567., 282.],
       [510., 282.]], dtype=float32), '1.002892': array([[459.19012, 305.00906],
       [613.41187, 312.35297],
       [611.8576 , 344.99326],
       [457.6358 , 337.64935]], dtype=float32), '0.9422046': array([[474.3729 , 358.91437],
       [598.4503 , 365.44476],
       [596.4447 , 403.54974],
       [472.36734, 397.01935]], dtype=float32), '0.9345182': array([[471.2788 , 394.8187 ],
       [538.5797 , 399.30542],
       [536.72125, 427.1815 ],
       [469.4204 , 422.69476]], dtype=float32), '0.97099686': array([[537., 399.],
       [606., 399.],
       [606., 426.],
       [537., 426.]], dtype=float32), '0.92426217': array([[519., 432.],
       [552., 432.],
       [552., 450.],
       [519., 450.]], dtype=float32), '0.9765582': array([[477., 453.],
       [594., 453.],
       [594., 486.],
       [477., 486.]], dtype=float32), '0.99218094': array([[435.54877, 484.06097],
       [500.4146 , 491.26825],
       [497.45123, 517.939  ],
       [432.5854 , 510.73175]], dtype=float32), '0.9035002': array([[504., 492.],
       [534., 492.],
       [534., 513.],
       [504., 513.]], dtype=float32), '0.9161498': array([[531., 489.],
       [579., 489.],
       [579., 516.],
       [531., 516.]], dtype=float32), '0.9409335': array([[582., 489.],
       [630., 489.],
       [630., 519.],
       [582., 519.]], dtype=float32), '0.9018615': array([[417.5938 , 589.9361 ],
       [510.94638, 594.1794 ],
       [509.54846, 624.9341 ],
       [416.1959 , 620.6908 ]], dtype=float32), '0.9898872': array([[515.99994, 594.     ],
       [647.99994, 594.     ],
       [647.99994, 627.     ],
       [515.99994, 627.     ]], dtype=float32), '1.0071986': array([[312.23694, 643.3386 ],
       [750.55383, 653.079  ],
       [749.7779 , 687.9951 ],
       [311.46103, 678.2547 ]], dtype=float32), '0.9942413': array([[180.15852, 677.3547 ],
       [294.72455, 682.3358 ],
       [293.47925, 710.97736],
       [178.91324, 705.9962 ]], dtype=float32), '0.87259567': array([[297., 684.],
       [354., 684.],
       [354., 705.],
       [297., 705.]], dtype=float32), '0.9412123': array([[354., 681.],
       [399., 681.],
       [399., 708.],
       [354., 708.]], dtype=float32), '0.9785564': array([[405.35175, 682.7793 ],
       [502.67587, 690.8897 ],
       [500.58618, 715.9656 ],
       [403.26205, 707.85516]], dtype=float32), '0.9685149': array([[504., 684.],
       [579., 684.],
       [579., 711.],
       [504., 711.]], dtype=float32), '0.9293506': array([[585., 690.],
       [633., 690.],
       [633., 711.],
       [585., 711.]], dtype=float32), '1.0060925': array([[636.3941, 688.469 ],
       [724.0357, 696.09  ],
       [721.7956, 721.8518],
       [634.154 , 714.2308]], dtype=float32), '0.98413706': array([[726., 690.],
       [804., 690.],
       [804., 714.],
       [726., 714.]], dtype=float32), '1.0153373': array([[807., 690.],
       [879., 690.],
       [879., 714.],
       [807., 714.]], dtype=float32), '0.93078685': array([[502.14697, 719.9118 ],
       [557.6647 , 715.64124],
       [559.83527, 743.8589 ],
       [504.3176 , 748.12946]], dtype=float32), '0.99488163': array([[291.12958, 761.00244],
       [678.5523 , 768.1769 ],
       [677.83856, 806.7193 ],
       [290.41583, 799.54486]], dtype=float32), '0.9817656': array([[681., 768.],
       [774., 768.],
       [774., 804.],
       [681., 804.]], dtype=float32), '0.9227169': array([[168.89186, 795.64856],
       [220.9459 , 804.3243 ],
       [217.13512, 827.1892 ],
       [165.08105, 818.5135 ]], dtype=float32), '0.9705792': array([[222., 801.],
       [306., 801.],
       [306., 825.],
       [222., 825.]], dtype=float32), '0.9948776': array([[309., 798.],
       [396., 798.],
       [396., 825.],
       [309., 825.]], dtype=float32), '0.95866185': array([[399.2921 , 802.6195 ],
       [475.1549 , 807.677  ],
       [473.68146, 829.7788 ],
       [397.81866, 824.7212 ]], dtype=float32), '0.9319095': array([[477., 801.],
       [549., 801.],
       [549., 828.],
       [477., 828.]], dtype=float32), '0.9507699': array([[609.47797, 799.832  ],
       [676.5797 , 804.3054 ],
       [674.72125, 832.1816 ],
       [607.6195 , 827.7081 ]], dtype=float32), '0.9383114': array([[555., 807.],
       [609., 807.],
       [609., 828.],
       [555., 828.]], dtype=float32), '0.98673916': array([[678.1345 , 801.71387],
       [745.31384, 805.66565],
       [743.77246, 831.86914],
       [676.59314, 827.91736]], dtype=float32), '0.97534686': array([[750., 804.],
       [816., 804.],
       [816., 828.],
       [750., 828.]], dtype=float32), '0.9865902': array([[819.4138 , 805.96545],
       [892.0448 , 810.23785],
       [890.68964, 833.2758 ],
       [818.05865, 829.0034 ]], dtype=float32), '0.95536965': array([[501., 834.],
       [561., 834.],
       [561., 861.],
       [501., 861.]], dtype=float32), '1.0057871': array([[258.13525, 880.0193 ],
       [561.5565 , 885.162  ],
       [560.9078 , 923.4391 ],
       [257.4865 , 918.2964 ]], dtype=float32), '0.99818456': array([[564., 885.],
       [804., 885.],
       [804., 921.],
       [564., 921.]], dtype=float32), '0.9486534': array([[ 66., 915.],
       [132., 915.],
       [132., 942.],
       [ 66., 942.]], dtype=float32), '0.927094': array([[135., 915.],
       [234., 915.],
       [234., 942.],
       [135., 942.]], dtype=float32), '0.9346667': array([[237., 918.],
       [300., 918.],
       [300., 942.],
       [237., 942.]], dtype=float32), '0.95921487': array([[306., 921.],
       [408., 921.],
       [408., 945.],
       [306., 945.]], dtype=float32), '0.9691579': array([[471.0802 , 920.70935],
       [609.5832 , 924.0874 ],
       [608.991  , 948.3657 ],
       [470.48804, 944.9877 ]], dtype=float32), '0.8681345': array([[414., 924.],
       [465., 924.],
       [465., 945.],
       [414., 945.]], dtype=float32), '1.0041478': array([[615.03394, 923.28735],
       [732.90955, 928.90045],
       [731.81006, 951.99097],
       [613.93445, 946.37787]], dtype=float32), '0.9731663': array([[735., 921.],
       [813., 921.],
       [813., 948.],
       [735., 948.]], dtype=float32), '0.9609376': array([[816.28064, 923.2617 ],
       [909.86816, 927.16113],
       [908.84924, 951.6187 ],
       [815.2616 , 947.7193 ]], dtype=float32), '0.9782892': array([[915., 924.],
       [990., 924.],
       [990., 948.],
       [915., 948.]], dtype=float32), '0.95447016': array([[504., 951.],
       [561., 951.],
       [561., 984.],
       [504., 984.]], dtype=float32), '1.0153031': array([[ 318.10864,  999.41907],
       [ 588.4071 , 1002.8406 ],
       [ 587.91974, 1041.3407 ],
       [ 317.62128, 1037.9192 ]], dtype=float32), '0.99077255': array([[ 597., 1005.],
       [ 741., 1005.],
       [ 741., 1038.],
       [ 597., 1038.]], dtype=float32), '0.95459676': array([[ 234., 1035.],
       [ 324., 1035.],
       [ 324., 1062.],
       [ 234., 1062.]], dtype=float32), '0.9088018': array([[ 327., 1041.],
       [ 396., 1041.],
       [ 396., 1062.],
       [ 327., 1062.]], dtype=float32), '0.9661672': array([[ 399.76825, 1034.0854 ],
       [ 467.5976 , 1041.6221 ],
       [ 464.4513 , 1069.9392 ],
       [ 396.62195, 1062.4026 ]], dtype=float32), '0.86004895': array([[ 469.70557, 1043.878  ],
       [ 524.71063, 1039.9492 ],
       [ 526.27924, 1061.9087 ],
       [ 471.27417, 1065.8375 ]], dtype=float32), '0.9614584': array([[ 528., 1038.],
       [ 594., 1038.],
       [ 594., 1068.],
       [ 528., 1068.]], dtype=float32), '0.98605996': array([[ 594., 1038.],
       [ 663., 1038.],
       [ 663., 1065.],
       [ 594., 1065.]], dtype=float32), '1.038349': array([[ 675., 1041.],
       [ 753., 1041.],
       [ 753., 1065.],
       [ 675., 1065.]], dtype=float32), '0.92716014': array([[ 759.5528 , 1039.3003 ],
       [ 830.04767, 1047.5939 ],
       [ 827.09894, 1072.6587 ],
       [ 756.604  , 1064.3651 ]], dtype=float32), '0.9600868': array([[ 501., 1071.],
       [ 561., 1071.],
       [ 561., 1101.],
       [ 501., 1101.]], dtype=float32), '1.0038825': array([[ 303., 1122.],
       [ 633., 1122.],
       [ 633., 1161.],
       [ 303., 1161.]], dtype=float32), '0.9980915': array([[ 642., 1125.],
       [ 762., 1125.],
       [ 762., 1161.],
       [ 642., 1161.]], dtype=float32), '0.97588784': array([[ 156., 1158.],
       [ 246., 1158.],
       [ 246., 1185.],
       [ 156., 1185.]], dtype=float32), '1.0194136': array([[ 252., 1161.],
       [ 369., 1161.],
       [ 369., 1185.],
       [ 252., 1185.]], dtype=float32), '0.9733041': array([[ 372., 1158.],
       [ 432., 1158.],
       [ 432., 1185.],
       [ 372., 1185.]], dtype=float32), '0.9780248': array([[ 429., 1158.],
       [ 570., 1158.],
       [ 570., 1185.],
       [ 429., 1185.]], dtype=float32), '1.0159422': array([[  39., 1164.],
       [ 156., 1164.],
       [ 156., 1188.],
       [  39., 1188.]], dtype=float32), '0.8717032': array([[ 573., 1161.],
       [ 630., 1161.],
       [ 630., 1185.],
       [ 573., 1185.]], dtype=float32), '0.9408004': array([[ 630., 1161.],
       [ 699., 1161.],
       [ 699., 1191.],
       [ 630., 1191.]], dtype=float32), '0.9680246': array([[ 702., 1161.],
       [ 771., 1161.],
       [ 771., 1188.],
       [ 702., 1188.]], dtype=float32), '0.9761139': array([[ 777., 1161.],
       [ 837., 1161.],
       [ 837., 1188.],
       [ 777., 1188.]], dtype=float32), '0.92681783': array([[ 840., 1161.],
       [ 876., 1161.],
       [ 876., 1191.],
       [ 840., 1191.]], dtype=float32), '0.98317504': array([[ 876., 1161.],
       [ 945., 1161.],
       [ 945., 1191.],
       [ 876., 1191.]], dtype=float32), '0.97025764': array([[ 945., 1164.],
       [1032., 1164.],
       [1032., 1191.],
       [ 945., 1191.]], dtype=float32), '0.94981873': array([[ 501., 1191.],
       [ 561., 1191.],
       [ 561., 1221.],
       [ 501., 1221.]], dtype=float32), '0.9757008': array([[ 450., 1311.],
       [ 609., 1311.],
       [ 609., 1344.],
       [ 450., 1344.]], dtype=float32), '1.0181913': array([[ 453., 1368.],
       [ 609., 1368.],
       [ 609., 1407.],
       [ 453., 1407.]], dtype=float32), '1.0201132': array([[ 450.08655, 1404.4028 ],
       [ 561.86237, 1408.1287 ],
       [ 560.8801 , 1437.596  ],
       [ 449.1043 , 1433.8701 ]], dtype=float32), '0.9626807': array([[ 564., 1410.],
       [ 606., 1410.],
       [ 606., 1437.],
       [ 564., 1437.]], dtype=float32), '0.9072531': array([[ 510., 1440.],
       [ 546., 1440.],
       [ 546., 1464.],
       [ 510., 1464.]], dtype=float32), '0.96664244': array([[ 465., 1467.],
       [ 591., 1467.],
       [ 591., 1506.],
       [ 465., 1506.]], dtype=float32), '0.96468186': array([[ 447.44266, 1501.1311 ],
       [ 517.7705 , 1507.5247 ],
       [ 515.041  , 1537.5493 ],
       [ 444.7131 , 1531.1556 ]], dtype=float32), '1.0101951': array([[ 516., 1506.],
       [ 609., 1506.],
       [ 609., 1539.],
       [ 516., 1539.]], dtype=float32), '0.97268736': array([[ 450., 1557.],
       [ 534., 1557.],
       [ 534., 1587.],
       [ 450., 1587.]], dtype=float32), '0.9560162': array([[ 555., 1560.],
       [ 603., 1560.],
       [ 603., 1590.],
       [ 555., 1590.]], dtype=float32), '0.9836226': array([[ 342., 1587.],
       [ 420., 1587.],
       [ 420., 1617.],
       [ 342., 1617.]], dtype=float32), '0.9008346': array([[ 423., 1590.],
       [ 462., 1590.],
       [ 462., 1617.],
       [ 423., 1617.]], dtype=float32), '0.9897393': array([[ 465., 1590.],
       [ 558., 1590.],
       [ 558., 1620.],
       [ 465., 1620.]], dtype=float32), '0.9334328': array([[ 564., 1596.],
       [ 639., 1596.],
       [ 639., 1623.],
       [ 564., 1623.]], dtype=float32), '0.96369827': array([[ 639.1765 , 1595.2943 ],
       [ 718.28284, 1599.0612 ],
       [ 716.77606, 1630.7036 ],
       [ 637.66974, 1626.9368 ]], dtype=float32), '0.8791511': array([[ 438., 1710.],
       [ 480., 1710.],
       [ 480., 1731.],
       [ 438., 1731.]], dtype=float32), '0.93257505': array([[ 480., 1713.],
       [ 549., 1713.],
       [ 549., 1734.],
       [ 480., 1734.]], dtype=float32), '0.9100486': array([[ 549.5482, 1714.3247],
       [ 616.2792, 1719.0913],
       [ 614.6802, 1741.477 ],
       [ 547.9492, 1736.7104]], dtype=float32)}",Unknown,Unknown
